Finishing_Category,Category,Subcategory,Product_Name,Brand,Quality_Level,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,2801,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,9259,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2054,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,7710,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3176,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6733,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Low,4963,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,10745,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,High,8000,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2640,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,6822,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,9959,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,3291,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,7507,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,3961,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6669,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,High,8003,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3830,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Low,4927,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,9501,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Low,4833,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,Medium,6314,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,7297,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,6046,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,10078,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3530,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,6503,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,Medium,7438,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,10311,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5442,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,8833,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,5680,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,8569,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2261,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,6064,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,High,8104,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Low,4815,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,9840,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5423,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,High,7827,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2384,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,8028,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,8200,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3852,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,8135,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3522,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,1842,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,5201,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,5632,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6637,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,7403,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Low,4978,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,10474,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,3335,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Low,4200,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,3297,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,7538,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5556,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,7685,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,9689,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,8994,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,5667,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,6423,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4417,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,5130,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,9596,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,5681,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2736,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Low,4875,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2222,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,9498,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,8211,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4254,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,9617,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4432,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,2790,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3778,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,5139,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,2184,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2087,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,High,8116,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,8657,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3826,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,6806,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,7575,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ceramica Cleopatra,High,9291,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,8512,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,9831,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Low,4711,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,10192,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4922,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,7385,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4670,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2861,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2211,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,5814,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3596,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5653,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,6534,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Low,4612,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,2561,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,6907,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,4005,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,9439,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,10500,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Low,4757,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,10309,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3994,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Low,4949,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Low,4195,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,6064,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,9041,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3884,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2563,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Low,4680,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3397,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,6497,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,7749,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,5236,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3735,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Medium,7326,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,6206,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Low,4757,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,6723,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,6962,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,7706,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,9607,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,9917,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,Medium,5350,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,8251,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Medium,6613,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Low,4751,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,9080,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,9840,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2838,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Medium,6566,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,Low,4953,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,2047,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4308,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,7508,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,High,8276,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,8256,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,High,7856,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3764,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,10502,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,High,9944,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,High,7874,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4219,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Lecico,Low,3022,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,9302,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,8357,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,9865,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,2740,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4305,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,7220,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Low,4020,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,6940,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,8853,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,High,10562,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,10906,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Medium,5738,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Medium,6240,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,GROHE,Low,3943,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Ideal Standard,Medium,5372,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,10720,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Lecico,High,10292,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ideal Standard,Medium,5868,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,High,7875,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3281,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,6597,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Low,4726,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3850,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,5440,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,High,7984,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,Medium,5345,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,High,10745,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,Medium,7387,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ideal Standard,Medium,6580,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Lecico,Low,4116,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,6586,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3161,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,2429,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ceramica Cleopatra,Low,3479,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Roca,Low,3251,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Roca,High,9223,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,5007,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,GROHE,Low,2039,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,9632,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,5013,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Medium,6688,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,Medium,5632,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,5463,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Pedestal,Wash Basin,Ideal Standard,Low,3062,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Medium,5347,Piece,Per_Bathroom,1,Bathroom,False
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,GROHE,High,7681,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,Lecico,High,8989,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Sliding Cabin,Shower Cabin,GROHE,Medium,5338,Piece,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Rain Shower,Rain Shower,Roca,Low,4512,Set,Per_Master_Bathroom,1,Master Bathroom,True
Sanitary Ware,Sanitary,Floor Mounted,Close Coupled Toilet,Roca,High,7824,Piece,Per_Bathroom,1,Bathroom,False
