Product_ID,Finishing_Category,Subcategory,Product_Name,Brand,Product_Type,Material,Quality_Level,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional
P004847,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Medium,6215,Piece,Per_Bathroom,1.0,Bathroom,False
P004848,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,High,9572,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004849,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Low,4080,Piece,Per_Bathroom,1.0,Bathroom,False
P004850,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,High,8705,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004851,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,7740,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004852,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,Low,4557,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004853,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,Low,4600,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004854,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,High,9126,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004855,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,Medium,7371,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004856,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ideal Standard,Floor Mounted,,Low,3885,Piece,Per_Bathroom,1.0,Bathroom,False
P004857,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,6275,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004858,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,6442,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004859,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,9641,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004860,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,10640,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004861,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,8600,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004862,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3389,Piece,Per_Bathroom,1.0,Bathroom,False
P004863,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,High,8385,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004864,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Medium,6744,Piece,Per_Bathroom,1.0,Bathroom,False
P004865,Sanitary Ware,Sliding Cabin,Shower Cabin,Lecico,Sliding Cabin,,Medium,5050,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004866,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,Medium,6352,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004867,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,High,10738,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004868,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,High,7572,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004869,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,High,7693,Piece,Per_Bathroom,1.0,Bathroom,False
P004870,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,High,9217,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004871,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,Medium,6296,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004872,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,7198,Piece,Per_Bathroom,1.0,Bathroom,False
P004873,Sanitary Ware,Pedestal,Wash Basin,GROHE,Pedestal,,Low,4029,Piece,Per_Bathroom,1.0,Bathroom,False
P004874,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,Medium,5286,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004875,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,7698,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004876,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,10498,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004877,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,8450,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004878,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,High,7968,Piece,Per_Bathroom,1.0,Bathroom,False
P004879,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,Medium,6115,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004880,Sanitary Ware,Sliding Cabin,Shower Cabin,Lecico,Sliding Cabin,,High,8034,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004881,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,9399,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004882,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,2422,Piece,Per_Bathroom,1.0,Bathroom,False
P004883,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,6818,Piece,Per_Bathroom,1.0,Bathroom,False
P004884,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,High,8639,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004885,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Low,3866,Piece,Per_Bathroom,1.0,Bathroom,False
P004886,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,10060,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004887,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,1997,Piece,Per_Bathroom,1.0,Bathroom,False
P004888,Sanitary Ware,Pedestal,Wash Basin,Roca,Pedestal,,Low,2927,Piece,Per_Bathroom,1.0,Bathroom,False
P004889,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Medium,5556,Piece,Per_Bathroom,1.0,Bathroom,False
P004890,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,9702,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004891,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,Medium,5955,Piece,Per_Bathroom,1.0,Bathroom,False
P004892,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Medium,6442,Piece,Per_Bathroom,1.0,Bathroom,False
P004893,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,9952,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004894,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Medium,6822,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004895,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,4060,Piece,Per_Bathroom,1.0,Bathroom,False
P004896,Sanitary Ware,Pedestal,Wash Basin,GROHE,Pedestal,,Low,2816,Piece,Per_Bathroom,1.0,Bathroom,False
P004897,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Medium,5703,Piece,Per_Bathroom,1.0,Bathroom,False
P004898,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Medium,5827,Piece,Per_Bathroom,1.0,Bathroom,False
P004899,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,2176,Piece,Per_Bathroom,1.0,Bathroom,False
P004900,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,Medium,5972,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004901,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,Medium,6246,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004902,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Medium,7466,Piece,Per_Bathroom,1.0,Bathroom,False
P004903,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,8612,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004904,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Low,4695,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004905,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,High,7662,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004906,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,Medium,7240,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004907,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,High,9980,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004908,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ideal Standard,Floor Mounted,,Medium,7299,Piece,Per_Bathroom,1.0,Bathroom,False
P004909,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,High,7742,Piece,Per_Bathroom,1.0,Bathroom,False
P004910,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3245,Piece,Per_Bathroom,1.0,Bathroom,False
P004911,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,High,7886,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004912,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,6764,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004913,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,High,7994,Piece,Per_Bathroom,1.0,Bathroom,False
P004914,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,2440,Piece,Per_Bathroom,1.0,Bathroom,False
P004915,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,High,8498,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004916,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,2873,Piece,Per_Bathroom,1.0,Bathroom,False
P004917,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Medium,6119,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004918,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,High,9009,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004919,Sanitary Ware,Sliding Cabin,Shower Cabin,Lecico,Sliding Cabin,,High,9028,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004920,Sanitary Ware,Sliding Cabin,Shower Cabin,Lecico,Sliding Cabin,,Low,4719,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004921,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,High,7761,Piece,Per_Bathroom,1.0,Bathroom,False
P004922,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Medium,7180,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004923,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,7823,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004924,Sanitary Ware,Pedestal,Wash Basin,Roca,Pedestal,,Low,2756,Piece,Per_Bathroom,1.0,Bathroom,False
P004925,Sanitary Ware,Pedestal,Wash Basin,Roca,Pedestal,,Low,2160,Piece,Per_Bathroom,1.0,Bathroom,False
P004926,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Low,4343,Piece,Per_Bathroom,1.0,Bathroom,False
P004927,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Low,4258,Piece,Per_Bathroom,1.0,Bathroom,False
P004928,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,Medium,7499,Piece,Per_Bathroom,1.0,Bathroom,False
P004929,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,2056,Piece,Per_Bathroom,1.0,Bathroom,False
P004930,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,High,9734,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004931,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,10171,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004932,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Low,4604,Piece,Per_Bathroom,1.0,Bathroom,False
P004933,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,2675,Piece,Per_Bathroom,1.0,Bathroom,False
P004934,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,6410,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004935,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3671,Piece,Per_Bathroom,1.0,Bathroom,False
P004936,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,High,10115,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004937,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,High,8375,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004938,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,Medium,6414,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004939,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3946,Piece,Per_Bathroom,1.0,Bathroom,False
P004940,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,High,8539,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004941,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ideal Standard,Floor Mounted,,High,7636,Piece,Per_Bathroom,1.0,Bathroom,False
P004942,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,2814,Piece,Per_Bathroom,1.0,Bathroom,False
P004943,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,High,10284,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004944,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Medium,6107,Piece,Per_Bathroom,1.0,Bathroom,False
P004945,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,Medium,6986,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004946,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,2071,Piece,Per_Bathroom,1.0,Bathroom,False
P004947,Sanitary Ware,Rain Shower,Rain Shower,Roca,Rain Shower,,Medium,6588,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004948,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ideal Standard,Floor Mounted,,High,8345,Piece,Per_Bathroom,1.0,Bathroom,False
P004949,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,7354,Piece,Per_Bathroom,1.0,Bathroom,False
P004950,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,Medium,6919,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004951,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,3242,Piece,Per_Bathroom,1.0,Bathroom,False
P004952,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,High,7828,Piece,Per_Bathroom,1.0,Bathroom,False
P004953,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ideal Standard,Floor Mounted,,Medium,7468,Piece,Per_Bathroom,1.0,Bathroom,False
P004954,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,4081,Piece,Per_Bathroom,1.0,Bathroom,False
P004955,Sanitary Ware,Pedestal,Wash Basin,Roca,Pedestal,,Low,4015,Piece,Per_Bathroom,1.0,Bathroom,False
P004956,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,Medium,7374,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004957,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Medium,6791,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004958,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,3692,Piece,Per_Bathroom,1.0,Bathroom,False
P004959,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3641,Piece,Per_Bathroom,1.0,Bathroom,False
P004960,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,7113,Piece,Per_Bathroom,1.0,Bathroom,False
P004961,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,Low,4868,Piece,Per_Bathroom,1.0,Bathroom,False
P004962,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Low,4966,Piece,Per_Bathroom,1.0,Bathroom,False
P004963,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,2079,Piece,Per_Bathroom,1.0,Bathroom,False
P004964,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,2360,Piece,Per_Bathroom,1.0,Bathroom,False
P004965,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,Low,4774,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004966,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,1840,Piece,Per_Bathroom,1.0,Bathroom,False
P004967,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,2992,Piece,Per_Bathroom,1.0,Bathroom,False
P004968,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,Medium,6866,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004969,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,Medium,5341,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004970,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Medium,5389,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004971,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,3774,Piece,Per_Bathroom,1.0,Bathroom,False
P004972,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,7088,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004973,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,3610,Piece,Per_Bathroom,1.0,Bathroom,False
P004974,Sanitary Ware,Sliding Cabin,Shower Cabin,Ceramica Cleopatra,Sliding Cabin,,Medium,6172,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004975,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Medium,7376,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004976,Sanitary Ware,Sliding Cabin,Shower Cabin,Lecico,Sliding Cabin,,Low,5004,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004977,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3139,Piece,Per_Bathroom,1.0,Bathroom,False
P004978,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Medium,5640,Piece,Per_Bathroom,1.0,Bathroom,False
P004979,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,High,8215,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004980,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,Medium,6116,Piece,Per_Bathroom,1.0,Bathroom,False
P004981,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,High,7869,Piece,Per_Bathroom,1.0,Bathroom,False
P004982,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,Medium,7372,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004983,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,High,10469,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004984,Sanitary Ware,Sliding Cabin,Shower Cabin,GROHE,Sliding Cabin,,High,10264,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P004985,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,2975,Piece,Per_Bathroom,1.0,Bathroom,False
P004986,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Medium,6733,Piece,Per_Bathroom,1.0,Bathroom,False
P004987,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,10717,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004988,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,Medium,6150,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004989,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,8250,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004990,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,Medium,6367,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004991,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,9704,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004992,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,High,8113,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004993,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,6011,Piece,Per_Bathroom,1.0,Bathroom,False
P004994,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,Medium,6027,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004995,Sanitary Ware,Rain Shower,Rain Shower,Lecico,Rain Shower,,High,9020,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004996,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Low,4509,Piece,Per_Bathroom,1.0,Bathroom,False
P004997,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Medium,7242,Piece,Per_Bathroom,1.0,Bathroom,False
P004998,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,10888,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P004999,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,2624,Piece,Per_Bathroom,1.0,Bathroom,False
P005000,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ceramica Cleopatra,Floor Mounted,,Medium,7051,Piece,Per_Bathroom,1.0,Bathroom,False
P005001,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,2383,Piece,Per_Bathroom,1.0,Bathroom,False
P005002,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Ideal Standard,Floor Mounted,,Low,4952,Piece,Per_Bathroom,1.0,Bathroom,False
P005003,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,Medium,5230,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P005004,Sanitary Ware,Rain Shower,Rain Shower,Ceramica Cleopatra,Rain Shower,,High,8220,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P005005,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,High,7855,Piece,Per_Bathroom,1.0,Bathroom,False
P005006,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,5347,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P005007,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,5139,Piece,Per_Bathroom,1.0,Bathroom,False
P005008,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,7500,Piece,Per_Bathroom,1.0,Bathroom,False
P005009,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,Medium,5677,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P005010,Sanitary Ware,Sliding Cabin,Shower Cabin,Roca,Sliding Cabin,,Low,4978,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P005011,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,3346,Piece,Per_Bathroom,1.0,Bathroom,False
P005012,Sanitary Ware,Pedestal,Wash Basin,Lecico,Pedestal,,Low,2671,Piece,Per_Bathroom,1.0,Bathroom,False
P005013,Sanitary Ware,Rain Shower,Rain Shower,GROHE,Rain Shower,,High,10597,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P005014,Sanitary Ware,Pedestal,Wash Basin,GROHE,Pedestal,,Low,3324,Piece,Per_Bathroom,1.0,Bathroom,False
P005015,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,Medium,5529,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
P005016,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,7148,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P005017,Sanitary Ware,Floor Mounted,Close Coupled Toilet,GROHE,Floor Mounted,,High,7636,Piece,Per_Bathroom,1.0,Bathroom,False
P005018,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Lecico,Floor Mounted,,Medium,5594,Piece,Per_Bathroom,1.0,Bathroom,False
P005019,Sanitary Ware,Floor Mounted,Close Coupled Toilet,Roca,Floor Mounted,,Low,4482,Piece,Per_Bathroom,1.0,Bathroom,False
P005020,Sanitary Ware,Pedestal,Wash Basin,Roca,Pedestal,,Low,2389,Piece,Per_Bathroom,1.0,Bathroom,False
P005021,Sanitary Ware,Pedestal,Wash Basin,GROHE,Pedestal,,Low,2588,Piece,Per_Bathroom,1.0,Bathroom,False
P005022,Sanitary Ware,Pedestal,Wash Basin,Ceramica Cleopatra,Pedestal,,Low,3529,Piece,Per_Bathroom,1.0,Bathroom,False
P005023,Sanitary Ware,Pedestal,Wash Basin,Ideal Standard,Pedestal,,Low,2808,Piece,Per_Bathroom,1.0,Bathroom,False
P005024,Sanitary Ware,Rain Shower,Rain Shower,Ideal Standard,Rain Shower,,Medium,7113,Set,Per_Master_Bathroom,1.0,Master Bathroom,True
P005025,Sanitary Ware,Sliding Cabin,Shower Cabin,Ideal Standard,Sliding Cabin,,High,8185,Piece,Per_Master_Bathroom,1.0,Master Bathroom,True
