Brand,Product_Name,Floor_Type,Subcategory,Grade,Size_cm,Application,Quality_Level,Quality_Score,Unit,Waste_Factor,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Category,Size_Length_cm,Size_Width_cm,Tile_Area_m2,Price_per_m2,Price_Efficiency,Value_for_Money_Score
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,299,Flooring,60.0,60.0,0.36,299.0,1.826086956521739,7.25
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,600,Flooring,60.0,120.0,0.72,600.0,0.91,5.42
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,232,Flooring,60.0,60.0,0.36,232.0,2.353448275862069,7.6
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,191,Flooring,60.0,60.0,0.36,191.0,2.858638743455497,8.5
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,235,Flooring,60.0,60.0,0.36,235.0,2.323404255319149,9.4
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,650,Flooring,60.0,120.0,0.72,650.0,0.84,6.18
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,258,Flooring,60.0,60.0,0.36,258.0,2.116279069767442,8.5
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,360,Flooring,60.0,60.0,0.36,360.0,1.5166666666666666,8.43
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,544,Flooring,60.0,120.0,0.72,544.0,1.0036764705882353,6.51
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,317,Flooring,60.0,60.0,0.36,317.0,1.722397476340694,7.04
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,179,Flooring,60.0,60.0,0.36,179.0,3.0502793296089385,9.4
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,890,Flooring,60.0,120.0,0.72,890.0,0.6134831460674157,6.63
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,456,Flooring,60.0,120.0,0.72,456.0,1.1973684210526316,7.79
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,550,Flooring,60.0,120.0,0.72,550.0,0.9927272727272727,6.49
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,285,Flooring,60.0,60.0,0.36,285.0,1.9157894736842105,8.33
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,534,Flooring,60.0,120.0,0.72,534.0,1.0224719101123596,6.54
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,836,Flooring,60.0,120.0,0.72,836.0,0.65311004784689,5.81
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,310,Flooring,60.0,60.0,0.36,310.0,1.761290322580645,8.02
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,440,Flooring,60.0,120.0,0.72,440.0,1.240909090909091,7.88
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,762,Flooring,60.0,120.0,0.72,762.0,0.7165354330708661,5.03
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,748,Flooring,60.0,120.0,0.72,748.0,0.7299465240641712,5.06
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,944,Flooring,60.0,120.0,0.72,944.0,0.5783898305084746,6.56
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,652,Flooring,60.0,120.0,0.72,652.0,0.8374233128834356,6.17
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,462,Flooring,60.0,120.0,0.72,462.0,1.1818181818181819,6.86
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,258,Flooring,60.0,60.0,0.36,258.0,2.116279069767442,8.5
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,545,Flooring,60.0,120.0,0.72,545.0,1.001834862385321,6.5
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,845,Flooring,60.0,120.0,0.72,845.0,0.6461538461538462,4.89
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,235,Flooring,60.0,60.0,0.36,235.0,2.323404255319149,8.5
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,906,Flooring,60.0,120.0,0.72,906.0,0.6026490066225165,5.71
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,270,Flooring,60.0,60.0,0.36,270.0,2.022222222222222,9.4
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,716,Flooring,60.0,120.0,0.72,716.0,0.7625698324022346,6.93
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,452,Flooring,60.0,120.0,0.72,452.0,1.2079646017699115,7.82
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,287,Flooring,60.0,60.0,0.36,287.0,1.9024390243902438,8.3
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,793,Flooring,60.0,120.0,0.72,793.0,0.6885245901639344,6.78
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,667,Flooring,60.0,120.0,0.72,667.0,0.8185907046476761,6.14
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,645,Flooring,60.0,120.0,0.72,645.0,0.8465116279069768,5.29
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,832,Flooring,60.0,120.0,0.72,832.0,0.65625,4.91
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,782,Flooring,60.0,120.0,0.72,782.0,0.6982097186700768,5.9
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,272,Flooring,60.0,60.0,0.36,272.0,2.0073529411764706,7.6
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,226,Flooring,60.0,60.0,0.36,226.0,2.415929203539823,9.4
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,768,Flooring,60.0,120.0,0.72,768.0,0.7109375,5.02
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,748,Flooring,60.0,120.0,0.72,748.0,0.7299465240641712,5.06
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,613,Flooring,60.0,120.0,0.72,613.0,0.8907014681892332,6.28
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,508,Flooring,60.0,120.0,0.72,508.0,1.0748031496062993,5.75
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,284,Flooring,60.0,60.0,0.36,284.0,1.9225352112676057,9.25
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,564,Flooring,60.0,120.0,0.72,564.0,0.9680851063829787,6.44
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,837,Flooring,60.0,120.0,0.72,837.0,0.6523297491039427,6.7
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,232,Flooring,60.0,60.0,0.36,232.0,2.353448275862069,9.4
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,327,Flooring,60.0,60.0,0.36,327.0,1.6697247706422018,7.84
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,494,Flooring,60.0,120.0,0.72,494.0,1.105263157894737,7.61
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,494,Flooring,60.0,120.0,0.72,494.0,1.105263157894737,7.61
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,264,Flooring,60.0,60.0,0.36,264.0,2.0681818181818183,9.4
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,793,Flooring,60.0,120.0,0.72,793.0,0.6885245901639344,4.98
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,737,Flooring,60.0,120.0,0.72,737.0,0.7408412483039348,6.88
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,748,Flooring,60.0,120.0,0.72,748.0,0.7299465240641712,6.86
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,469,Flooring,60.0,120.0,0.72,469.0,1.164179104477612,5.93
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,522,Flooring,60.0,120.0,0.72,522.0,1.0459770114942528,7.49
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,664,Flooring,60.0,120.0,0.72,664.0,0.822289156626506,7.04
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,843,Flooring,60.0,120.0,0.72,843.0,0.6476868327402135,6.7
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,724,Flooring,60.0,120.0,0.72,724.0,0.7541436464088398,6.01
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,550,Flooring,60.0,120.0,0.72,550.0,0.9927272727272727,7.39
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,172,Flooring,60.0,60.0,0.36,172.0,3.1744186046511627,7.6
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,442,Flooring,60.0,120.0,0.72,442.0,1.2352941176470589,6.07
Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,346,Flooring,60.0,60.0,0.36,346.0,1.5780346820809248,7.66
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,781,Flooring,60.0,120.0,0.72,781.0,0.6991037131882202,5.9
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,920,Flooring,60.0,120.0,0.72,920.0,0.5934782608695652,4.79
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,289,Flooring,60.0,60.0,0.36,289.0,1.8892733564013842,8.28
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,734,Flooring,60.0,120.0,0.72,734.0,0.7438692098092643,6.89
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,804,Flooring,60.0,120.0,0.72,804.0,0.6791044776119403,6.76
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,586,Flooring,60.0,120.0,0.72,586.0,0.931740614334471,5.46
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,876,Flooring,60.0,120.0,0.72,876.0,0.6232876712328768,4.85
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,676,Flooring,60.0,120.0,0.72,676.0,0.8076923076923077,5.22
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,179,Flooring,60.0,60.0,0.36,179.0,3.0502793296089385,7.6
Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,226,Flooring,60.0,60.0,0.36,226.0,2.415929203539823,9.4
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,603,Flooring,60.0,120.0,0.72,603.0,0.9054726368159204,7.21
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,245,Flooring,60.0,60.0,0.36,245.0,2.2285714285714286,7.6
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,746,Flooring,60.0,120.0,0.72,746.0,0.7319034852546917,6.86
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,660,Flooring,60.0,120.0,0.72,660.0,0.8272727272727273,7.05
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,927,Flooring,60.0,120.0,0.72,927.0,0.5889967637540453,4.78
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,766,Flooring,60.0,120.0,0.72,766.0,0.7127937336814621,6.83
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,357,Flooring,60.0,60.0,0.36,357.0,1.5294117647058822,7.56
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,890,Flooring,60.0,120.0,0.72,890.0,0.6134831460674157,5.73
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,672,Flooring,60.0,120.0,0.72,672.0,0.8125,6.12
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,354,Flooring,60.0,60.0,0.36,354.0,1.5423728813559323,7.58
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,593,Flooring,60.0,120.0,0.72,593.0,0.9207419898819561,5.44
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,654,Flooring,60.0,120.0,0.72,654.0,0.8348623853211009,7.07
Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,794,Flooring,60.0,120.0,0.72,794.0,0.6876574307304786,5.88
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Low,6.0,m2,0.1,Area_m2,1,Bedrooms,False,272,Flooring,60.0,60.0,0.36,272.0,2.0073529411764706,7.6
Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,278,Flooring,60.0,60.0,0.36,278.0,1.9640287769784173,9.33
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,934,Flooring,60.0,120.0,0.72,934.0,0.5845824411134903,4.77
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,460,Flooring,60.0,120.0,0.72,460.0,1.1869565217391305,6.87
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,574,Flooring,60.0,120.0,0.72,574.0,0.9512195121951219,6.4
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,683,Flooring,60.0,120.0,0.72,683.0,0.7994143484626647,7.0
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,756,Flooring,60.0,120.0,0.72,756.0,0.7222222222222222,6.84
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,9.0,m2,0.12,Area_m2,1,Reception,False,764,Flooring,60.0,120.0,0.72,764.0,0.7146596858638743,6.83
Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,244,Flooring,60.0,60.0,0.36,244.0,2.237704918032787,8.5
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,6.0,m2,0.12,Area_m2,1,Reception,False,707,Flooring,60.0,120.0,0.72,707.0,0.7722772277227723,5.14
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,261,Flooring,60.0,60.0,0.36,261.0,2.0919540229885056,9.4
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,7.5,m2,0.12,Area_m2,1,Reception,False,427,Flooring,60.0,120.0,0.72,427.0,1.278688524590164,7.06
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,713,Flooring,60.0,120.0,0.72,713.0,0.7657784011220197,5.13
Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,744,Flooring,60.0,120.0,0.72,744.0,0.7338709677419355,6.87
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,265,Flooring,60.0,60.0,0.36,265.0,2.060377358490566,8.5
Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,427,Flooring,60.0,120.0,0.72,427.0,1.278688524590164,6.16
Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,9.0,m2,0.12,Area_m2,1,Reception,False,506,Flooring,60.0,120.0,0.72,506.0,1.0790513833992095,7.56
Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,6.0,m2,0.12,Area_m2,1,Reception,False,509,Flooring,60.0,120.0,0.72,509.0,1.0726915520628684,5.75
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,6.0,m2,0.12,Area_m2,1,Reception,False,528,Flooring,60.0,120.0,0.72,528.0,1.0340909090909092,5.67
Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,9.0,m2,0.1,Area_m2,1,Bedrooms,False,368,Flooring,60.0,60.0,0.36,368.0,1.483695652173913,8.37
Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,850,Flooring,60.0,120.0,0.72,850.0,0.6423529411764706,6.68
Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,201,Flooring,60.0,60.0,0.36,201.0,2.716417910447761,8.5
Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedrooms,False,248,Flooring,60.0,60.0,0.36,248.0,2.2016129032258065,8.5
Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,9.0,m2,0.12,Area_m2,1,Reception,False,613,Flooring,60.0,120.0,0.72,613.0,0.8907014681892332,7.18
